Elders,Adults,Teen,x,y
0.210526316,0.452631579,0.336842105,177525.8435,640567.3108
0.322720695,0.432706223,0.244573082,213928.088,763952.2334
0.19348659,0.517241379,0.289272031,159765.7882,614546.4726
0.180507497,0.49538639,0.324106113,210732.2189,771685.137
0.181405896,0.437641723,0.380952381,215882.1368,756206.1842
0.261603376,0.464135021,0.274261603,214277.4459,769574.0474
0.047780797,0.419610507,0.532608696,183237.1955,633912.335
0.344506518,0.445065177,0.210428305,237329.8953,770194.6158
0.212431694,0.477459016,0.31010929,211087.7049,776761.9212
0.191146881,0.461770624,0.347082495,199397.4323,727963.9669
0.24783028,0.483124397,0.269045323,176372.5194,643880.5391
0.234555985,0.47972973,0.285714286,154668.7617,613157.9677
0.212376934,0.444444444,0.343178622,241789.1746,743825.2874
0.194897959,0.447959184,0.357142857,217318.4522,720597.6175
0.327553354,0.420731707,0.251714939,188644.5865,661603.454
0.139599171,0.464409122,0.395991707,180296.3723,630859.3463
0.251889169,0.483627204,0.264483627,212921.4627,775055.4933
0.284823285,0.453222453,0.261954262,252197.9295,721619.5312
0.292281006,0.471812663,0.235906331,176162.8362,636963.4388
0.126002291,0.397479954,0.476517755,170964.758,636501.1934
0.185617104,0.467444121,0.346938776,178472.1628,626635.6199
0.117525773,0.412371134,0.470103093,186523.363,656726.4735
0.240885417,0.462239583,0.296875,209529.0554,763032.8687
0.299270073,0.454379562,0.246350365,248089.8212,778155.6474
0.237139272,0.503136763,0.259723965,172781.3851,649177.771
0.122484689,0.470691164,0.406824147,177333.3769,595140.5866
0.258698941,0.423600605,0.317700454,240808.5468,759732.2406
0.314453125,0.447265625,0.23828125,142528.9399,582818.3956
0.279141104,0.512269939,0.208588957,230606.0459,770912.48
0.214147287,0.477713178,0.308139535,193945.5264,655882.8009
0.173469388,0.387755102,0.43877551,243168.254,762416.4819
0.195305951,0.460184409,0.34450964,193142.9338,662197.2718
0.205499276,0.434153401,0.360347323,241421.6673,765809.9773
0.184770437,0.446808511,0.368421053,241299.4847,768427.9414
0.222319093,0.484742807,0.292938099,185424.4569,644139.9239
0.182531894,0.49656526,0.320902846,195363.2376,728269.0421
0.186142709,0.491209928,0.322647363,226455.2162,739110.8961
0.243654822,0.512690355,0.243654822,226981.8744,776605.7111
0.198598131,0.46203271,0.339369159,180784.2486,635925.4156
0.198529412,0.443933824,0.357536765,193355.121,661269.3416
0.275035261,0.471086037,0.253878702,202995.9694,709033.3342
0.177350427,0.457264957,0.365384615,193637.2027,652899.6434
0.168161435,0.475336323,0.356502242,190168.6732,613367.1071
0.255617978,0.400280899,0.344101124,170838.1209,623467.5179
0.17752235,0.409961686,0.412515964,173400.9866,622648.4252
0.283057851,0.462809917,0.254132231,242773.5965,775774.8758
0.11,0.49952381,0.39047619,195924.5816,673075.2219
0.138696255,0.516113241,0.345190503,203561.591,700608.3153
0.082882883,0.510682111,0.406435006,197396.0549,670882.8685
0.096193543,0.514201965,0.389604492,197056.5835,669377.863
0.09003291,0.505171603,0.404795487,228183.9995,713287.4739
0.145945946,0.505945946,0.348108108,230643.32,714245.3683
0.127101048,0.514138817,0.358760134,209237.5569,711628.0992
0.101288106,0.502876771,0.395835122,198261.0333,688411.176
0.346153846,0.45970696,0.194139194,204745.5279,705170.0129
0.112621359,0.512135922,0.375242718,204163.0351,705693.7627
0.120944993,0.503173484,0.375881523,210851.5602,740834.6445
0.127574578,0.526848249,0.345577173,204928.3823,712312.9808
0.116488075,0.551330798,0.332181127,214180.2153,766540.5373
0.131879543,0.497923157,0.3701973,199950.2489,688394.6767
0.16856892,0.453906936,0.377524144,228312.2951,766995.5939
0.154090548,0.453534551,0.392374901,193848.9263,657824.7541
0.19966443,0.466442953,0.333892617,244122.6315,771308.3988
0.154037267,0.437267081,0.408695652,160092.0026,595610.5333
0.288008084,0.43094543,0.281046486,185279.8773,574781.8654
0.305157593,0.438395415,0.256446991,240937.7447,773659.4664
0.26286966,0.47973713,0.257393209,158625.856,601190.9898
0.233722871,0.43572621,0.330550918,194912.8137,642089.8589
0.216366158,0.442441054,0.341192788,212055.1202,634614.9232
0.196951934,0.480656506,0.322391559,192915.6228,654175.4717
0.191624365,0.486040609,0.322335025,210776.8608,773847.3822
0.313539192,0.413301663,0.273159145,193940.5404,726880.1342
0.349489796,0.441326531,0.209183673,143057.4086,584701.2225
0.228600201,0.498489426,0.272910373,222599.2481,739595.2268
0.280660377,0.497641509,0.221698113,256596.1088,734717.9612
0.159173755,0.467800729,0.373025516,199616.8089,715276.6292
0.167741935,0.486451613,0.345806452,199665.2614,697403.8559
0.201074273,0.465604742,0.333320985,186075.0373,664914.1637
0.250588235,0.447058824,0.302352941,206582.224,726387.4978
0.183527305,0.458370636,0.358102059,196079.5179,729838.3847
0.24939759,0.427710843,0.322891566,219437.6669,724162.585
0.210191083,0.452229299,0.337579618,176685.5214,639054.5729
0.238677211,0.492451474,0.268871316,194464.5271,675383.5446
0.141405588,0.485182049,0.373412362,195470.4591,726246.4166
0.14159292,0.484513274,0.373893805,247056.3141,773005.9914
0.203975799,0.476231634,0.319792567,196680.5634,736845.4968
0.19001218,0.450669915,0.359317905,176990.4194,628121.361
0.122470714,0.43343983,0.444089457,173876.2659,623198.1985
0.247648903,0.482758621,0.269592476,198404.8114,621787.7199
0.232017544,0.517982456,0.25,192333.7211,718052.6544
0.3056,0.456,0.2384,145622.4717,578919.7941
0.117071261,0.421691464,0.461237275,185982.6899,655205.8328
0.165441176,0.481617647,0.352941176,198827.3182,691989.1446
0.21071115,0.481123793,0.308165057,196671.0289,692314.3129
0.188053097,0.452433628,0.359513274,165579.7935,621816.7534
0.187643021,0.464530892,0.347826087,178302.9225,632059.8878
0.191819464,0.430183357,0.377997179,245610.409,746461.1292
0.383783784,0.502702703,0.113513514,258588.6284,736812.5652
0.375457875,0.435897436,0.188644689,218886.8683,717897.3593
0.256461233,0.437375746,0.306163022,195276.407,663147.693
0.227001195,0.440860215,0.33213859,162401.5886,615222.1905
0.175271739,0.483695652,0.341032609,193772.6464,648954.938
0.219806763,0.458937198,0.321256039,215538.1575,764887.3433
0.100364964,0.34580292,0.553832117,169260.0132,581663.8047
0.237745098,0.486519608,0.275735294,215424.1148,632187.6927
0.165700083,0.476387738,0.357912179,191027.4908,643965.9036
0.230077121,0.483290488,0.286632391,211912.7102,767682.1714
0.258382643,0.463510848,0.278106509,148649.4954,588430.169
0.245583039,0.508833922,0.245583039,158912.7305,607710.6559
0.148148148,0.458847737,0.393004115,201135.8318,700138.2631
0.235915493,0.452464789,0.311619718,198217.3046,679724.5897
0.195327103,0.463551402,0.341121495,195190.3992,671668.1983
0.206066012,0.490633363,0.303300624,197249.2125,673362.2717
0.256696429,0.462053571,0.28125,258203.9596,734621.89
0.126997477,0.390243902,0.482758621,170192.948,637122.9095
0.187692308,0.392307692,0.42,239999.594,739323.3217
0.252947481,0.463022508,0.284030011,190592.1655,661531.324
0.18583043,0.463414634,0.350754936,162639.4345,592719.4709
0.23046875,0.4296875,0.33984375,166108.8746,620464.9316
0.187147689,0.499436302,0.313416009,177557.5262,629058.8081
0.244329897,0.468041237,0.287628866,183542.0161,657462.3996
0.23100304,0.46656535,0.302431611,251666.9279,761388.9619
0.225174825,0.440559441,0.334265734,176790.1746,636316.3681
0.185731857,0.487084871,0.327183272,256410.3221,767824.8252
0.195721925,0.480213904,0.324064171,199621.3205,695180.9034
0.215462611,0.491761724,0.292775665,186416.2095,642405.5716
0.160077771,0.484769929,0.355152301,167013.022,581818.3957
0.18772242,0.484875445,0.327402135,198749.0858,693213.1695
0.27012987,0.446753247,0.283116883,193071.6542,723685.1052
0.172526042,0.458984375,0.368489583,169439.7059,629532.4431
0.16538132,0.46958012,0.36503856,200916.5289,632102.8403
0.262295082,0.451564829,0.286140089,207532.8389,634018.8504
0.180376611,0.496531219,0.32309217,201146.7407,634396.232
0.166306695,0.467602592,0.366090713,193779.8907,643975.6937
0.169916435,0.506963788,0.323119777,163750.69,613861.3164
0.139848357,0.422072452,0.438079191,194516.0053,648383.5442
0.179401993,0.436877076,0.38372093,164588.7074,619842.4039
0.203508772,0.466666667,0.329824561,162923.9431,616312.3071
0.142857143,0.502695418,0.354447439,160863.6139,581458.7252
0.19022869,0.478170478,0.331600832,158065.9748,581822.9446
0.205128205,0.497863248,0.297008547,163045.833,581868.6471
0.190972222,0.46875,0.340277778,203581.3527,633508.1554
0.224111283,0.4374034,0.338485317,197600.4922,634373.3961
0.244495944,0.466975666,0.288528389,195381.0164,690207.4862
0.27593819,0.483443709,0.240618102,222343.6968,773588.9194
0.228791774,0.479005998,0.292202228,167395.3011,627001.1899
0.219796215,0.484716157,0.295487627,188267.5435,645762.1853
0.125256674,0.45687885,0.417864476,200777.4062,692470.2064
0.232587065,0.486318408,0.281094527,187006.8294,641259.3987
0.162280702,0.481359649,0.356359649,174369.5859,640486.6685
0.123252859,0.41931385,0.457433291,156786.224,595536.9926
0.184,0.510857143,0.305142857,164986.2495,582657.988
0.180360721,0.50250501,0.317134269,170148.8635,631342.6176
0.224963716,0.441219158,0.333817126,176844.5664,637722.3966
0.184,0.476,0.34,175446.6635,636459.6711
0.199161426,0.308176101,0.492662474,174473.2105,618957.1017
0.175635277,0.489536622,0.334828102,195659.1016,686984.5078
0.182344428,0.483357453,0.334298119,156623.801,612697.8461
0.170769231,0.453846154,0.375384615,199503.7757,733893.6237
0.177777778,0.44040404,0.381818182,210077.4848,625585.3103
0.217,0.475,0.308,169428.523,628026.4474
0.162303665,0.518324607,0.319371728,202207.5239,718811.6346
0.205882353,0.492647059,0.301470588,229714.8044,767955.0777
0.215654952,0.450479233,0.333865815,172134.4503,618101.565
0.202083333,0.45625,0.341666667,200771.8471,628401.1723
0.298642534,0.428355958,0.273001508,195817.4542,637575.9209
0.142391304,0.457608696,0.4,198418.1692,632307.074
0.210979548,0.483315393,0.305705059,213481.7248,628694.1553
0.182622687,0.499597747,0.317779566,214936.4478,629310.143
0.243971631,0.465248227,0.290780142,212796.1771,630072.6613
0.2272203,0.489042676,0.283737024,195926.1167,653614.7108
0.180041152,0.478395062,0.341563786,216805.2854,756917.6154
0.217514124,0.460451977,0.322033898,243750.0796,746339.3298
0.208741522,0.495101733,0.296156745,208799.0379,632665.7595
0.214163823,0.482081911,0.303754266,189751.2033,653659.1759
0.179331307,0.46656535,0.354103343,162022.3146,583060.827
0.206084396,0.471050049,0.322865554,164327.379,618525.1348
0.266903915,0.464412811,0.268683274,213065.8015,766543.1284
0.182741117,0.460913706,0.356345178,169744.0121,626779.7255
0.176220807,0.450106157,0.373673036,191765.2829,622782.6354
0.193992491,0.490613267,0.315394243,217714.0061,774717.8248
0.201424212,0.471007121,0.327568667,193207.0017,634814.0659
0.166935051,0.440150295,0.392914654,188015.0726,654283.3452
0.184154176,0.467880086,0.347965739,188701.5546,655073.8409
0.194770063,0.491433724,0.313796213,194844.9902,624165.2623
0.205510907,0.501722158,0.292766935,193285.5696,715000.0829
0.164222874,0.381231672,0.454545455,185030.4216,658421.7943
0.181078332,0.485249237,0.333672431,194087.4768,659789.152
0.138977636,0.380191693,0.480830671,162827.99,594738.4778
0.177492447,0.465256798,0.357250755,191340.8645,649057.4436
0.189842805,0.472793229,0.337363966,196835.0309,628775.4465
0.197747184,0.466833542,0.335419274,222652.8379,507532.5143
0.253363229,0.496636771,0.25,195329.2064,693222.5124
0.256568779,0.43122102,0.312210201,195406.0038,678194.7746
0.202852615,0.435816165,0.36133122,200386.1447,630459.438
0.2,0.492173913,0.307826087,198560.6568,725354.4012
0.192805755,0.479136691,0.328057554,162022.1134,599145.3664
0.214496833,0.495285011,0.290218156,214152.2914,775690.5177
0.161172161,0.472527473,0.366300366,221975.2176,768379.2323
0.183606557,0.424043716,0.392349727,168975.6761,608187.7783
0.198127925,0.429017161,0.372854914,177328.5549,618587.814
0.203832753,0.484320557,0.31184669,200045.2429,626653.9314
0.18057554,0.48057554,0.338848921,171404.225,628846.0008
0.154746424,0.453836151,0.391417425,176010.2348,621127.3045
0.218201754,0.453947368,0.327850877,175778.5001,624224.9967
0.257606491,0.460446247,0.281947262,167546.3466,609657.4106
0.236641221,0.505725191,0.257633588,178241.7764,606942.5752
0.161097852,0.478520286,0.360381862,205894.4736,625024.9871
0.209003215,0.458199357,0.332797428,207008.9692,626280.4066
0.202643172,0.41938326,0.377973568,168680.8606,615461.6147
0.110709117,0.437771346,0.451519537,205326.0237,628113.781
0.273641851,0.458752515,0.267605634,177659.8354,611191.2798
0.188841202,0.450643777,0.360515021,175524.0569,634844.8872
0.187793427,0.481690141,0.330516432,185782.1605,646941.2647
0.274661509,0.458413926,0.266924565,143612.5458,572306.751
0.185255369,0.471124346,0.343620285,193329.7188,544192.6121
0.079787234,0.468085106,0.45212766,233737.0367,716387.7948
0.264957265,0.463675214,0.271367521,183949.3525,658364.6917
0.157416751,0.446014127,0.396569122,197430.8179,685372.729
0.202881152,0.4969988,0.300120048,188617.4504,640374.4055
0.207865169,0.479775281,0.312359551,189332.5995,641703.8381
0.340540541,0.497297297,0.162162162,142951.1235,587239.82
0.207306712,0.480883602,0.311809686,193394.7298,673237.6897
0.308988764,0.449438202,0.241573034,183774.3219,681773.5957
0.238979118,0.526682135,0.234338747,251209.4768,791061.3758
0.215767635,0.508298755,0.27593361,152292.1163,598029.159
0.251077586,0.515086207,0.233836207,155660.3538,599250.4923
0.237791932,0.428874735,0.333333333,241153.5407,761027.8384
0.019748654,0.578096948,0.402154399,174479.0073,636150.1277
0.138447147,0.472404116,0.389148737,183323.5516,591204.2188
0.195694716,0.493150685,0.311154599,199347.8665,699336.5415
0.172635445,0.50137741,0.325987144,200534.9646,690320.718
0.269151139,0.455486542,0.275362319,260684.867,780918.1215
0.229365769,0.498696785,0.271937446,177965.2724,643567.9311
0.230769231,0.495475113,0.273755656,246206.7053,706375.8216
0.057441253,0.406005222,0.536553525,198513.9132,642031.0894
0.217336683,0.445979899,0.336683417,173692.2097,637678.7407
0.177777778,0.464367816,0.357854406,193054.0853,671091.9566
0.173302108,0.487119438,0.339578454,204786.104,631243.7135
0.180084746,0.492584746,0.327330508,252664.4816,772251.7787
0.244295302,0.465771812,0.289932886,185357.1261,640720.5462
0.194968553,0.486373166,0.318658281,191979.3488,652283.0239
0.189364462,0.495460441,0.315175097,192970.3927,637423.7721
0.231552163,0.41475827,0.353689567,162695.3331,589541.1219
0.25660793,0.505506608,0.237885463,205802.5761,422945.2318
0.476190476,0.416666667,0.107142857,200633.9674,712933.5238
0.252148997,0.478510029,0.269340974,192809.1103,667311.5977
0.178372352,0.441471572,0.380156076,194379.4128,665508.7489
0.267015707,0.437172775,0.295811518,190951.9081,699717.6063
0.222429907,0.480373832,0.297196262,177987.8061,608104.4797
0.269607675,0.461231647,0.269160678,223062.4398,731638.8091
0.21875,0.469907407,0.311342593,187768.2525,698508.835
0.213880126,0.47444795,0.311671924,194130.978,686706.3884
0.5,0.5,0,210496.2916,735330.0298
0.264808362,0.484320557,0.25087108,180131.4644,531281.6972
1,0,0,209155.4018,631742.6071
0.17087156,0.47706422,0.35206422,180271.3863,628336.3364
0.256329114,0.386075949,0.357594937,208457.9668,739474.0455
0.457627119,0.305084746,0.237288136,209586.7725,738632.3343
0.179104478,0.515603799,0.305291723,217380.3866,772688.8264
0.285714286,0.714285714,0,191951.1724,694271.765
0.1125,0.500152439,0.387347561,238269.3821,731590.309
0.197044335,0.492610837,0.310344828,143015.1847,573153.1121
0.206513106,0.489277204,0.30420969,223947.6479,752296.3796
0.176470588,0.481045752,0.34248366,195117.6713,619794.8492
0.651162791,0.348837209,0,201749.1151,706217.0889
0.097481457,0.396446328,0.506072215,209864.6531,739656.0104
1,0,0,197154.2478,710203.3007
0.1875,0.5625,0.25,189040.6101,574593.8317
0.05134189,0.384772462,0.563885648,182384.3088,567415.3741
0.173913043,0.452173913,0.373913043,216032.3397,741429.3291
0.122109736,0.526309211,0.351581052,213605.9871,737897.1052
0.535714286,0.25,0.214285714,227372.181,748920.1721
0.103902686,0.447034972,0.449062342,176003.5924,590746.6739
0.065454545,0.432727273,0.501818182,184816.3247,578866.3358
0.089108911,0.504950495,0.405940594,199453.769,580314.3896
0.049950836,0.408849558,0.541199607,191714.5304,565882.3972
0.097789489,0.536671058,0.365539452,255953.3204,763666.7383
0.040398239,0.384932031,0.57466973,191841.5905,561236.7545
0.047173084,0.400277489,0.552549428,210963.0934,578239.5299
0.049544546,0.379249056,0.571206399,206977.0073,565472.1393
0.147058824,0.392156863,0.460784314,193819.0481,576813.6923
0.046899841,0.349761526,0.603338633,182470.0234,563993.9105
0.024105754,0.341368585,0.634525661,202565.6438,581389.0918
0.091384115,0.511611705,0.39700418,221258.3241,735858.6397
0.097382733,0.506118287,0.39649898,219398.9301,738650.472
0.135802469,0.518518519,0.345679012,215131.4965,740488.737
0.075931232,0.484240688,0.43982808,214763.9237,741912.4215
0.120905301,0.556283502,0.322811197,246177.5189,748372.4666
0.097738877,0.509117433,0.393143691,218310.8303,734569.2807
0.106025222,0.511443251,0.382531527,228688.0251,742751.5633
0.105472242,0.513059887,0.381467872,221189.7767,742698.3405
0.279487376,0.46235899,0.258153634,213484.9019,633641.3781
0.268027721,0.467831055,0.264141225,192736.1735,712855.8218
0.233333333,0.467901235,0.298765432,187444.7783,681587.1723
0.206752086,0.49691024,0.296337674,161853.6833,603953.7757
0.194160755,0.467100647,0.338738598,175960.9805,626640.5975
0.046712803,0.467128028,0.48615917,209964.2474,569452.6981
0.132075472,0.54245283,0.325471698,194284.1836,634725.9559
0.120879121,0.494505495,0.384615385,197010.3373,686043.03
0.189759036,0.493975904,0.31626506,229675.6011,776737.2711
0.180048662,0.457420925,0.362530414,145868.5112,571971.7196
0.309139785,0.376344086,0.314516129,237469.196,756679.9253
0.130012664,0.485014774,0.384972562,192479.2893,644002.6818
0.237012987,0.487012987,0.275974026,145622.3068,570978.3821
0.315436242,0.469798658,0.214765101,205626.9404,431196.2207
0.156862745,0.450980392,0.392156863,223416.8501,523078.9795
0.043873069,0.41193308,0.544193851,186825.9903,573009.0864
0.137931034,0.517241379,0.344827586,214530.0877,631690.1429
0.430555556,0.444444444,0.125,234728.6087,562362.0813
0.296,0.494,0.21,144651.7257,571168.0517
0.048798627,0.42110984,0.530091533,207852.4622,572828.5837
0.052137091,0.431123462,0.516739447,187117.3596,581400.3412
0.319406665,0.462554549,0.218038786,230795.1149,734451.6386
0.26025615,0.477292133,0.262451718,226247.7155,768737.2069
0.18776824,0.479613734,0.332618026,242366.1175,760380.0567
0.134932534,0.407796102,0.457271364,157555.8365,595285.0523
0.312764271,0.454809725,0.232426004,177411.3946,633029.8046
0.216432866,0.498997996,0.284569138,238607.7661,773207.0525
0.270788913,0.496801706,0.232409382,219889.9808,776068.6839
0.158054711,0.48733536,0.354609929,224579.6297,714808.4711
0.163128492,0.45698324,0.379888268,201599.7238,621035.0598
0.160574413,0.437336815,0.402088773,200673.244,620074.6088
0.207156309,0.442561205,0.350282486,171776.9791,634693.6996
0.189655172,0.568965517,0.24137931,193266.2679,678680.5027
0.203821656,0.464968153,0.331210191,188629.9261,696019.4889
0.196796339,0.505720824,0.297482838,194680.3101,618688.8831
0.147604328,0.552550232,0.29984544,167133.5863,595465.5403
0.248062016,0.483204134,0.26873385,227716.5102,775372.8969
0.127795527,0.530990415,0.341214058,161867.074,589545.9342
0.095152603,0.463195691,0.441651706,156372.9371,593715.3239
0.282442748,0.400763359,0.316793893,193301.5944,651895.5114
0.11682243,0.546728972,0.336448598,131804.5046,571062.851
0.031055901,0.462732919,0.50621118,173754.9325,636403.0425
0.147142857,0.444285714,0.408571429,155793.1549,593629.6911
0.187702265,0.447526583,0.364771151,172421.8854,622839.0791
0.298319328,0.382352941,0.319327731,186873.6578,696385.9171
0.222527473,0.464285714,0.313186813,186291.3136,642956.8267
0.235616438,0.495890411,0.268493151,251671.2427,735870.4747
0.211072664,0.489273356,0.299653979,250469.9755,739117.4102
0.209775967,0.50712831,0.283095723,223021.6043,718784.9429
0.096830986,0.51056338,0.392605634,225077.755,717051.6457
0.121580547,0.475177305,0.403242148,225813.3294,749112.0867
0.130383034,0.483445142,0.386171824,209163.0798,624797.5732
0.184043518,0.552130553,0.263825929,193870.7149,620536.8108
0.156822811,0.50305499,0.3401222,244368.9927,777107.7224
0.1875,0.59375,0.21875,229184.0159,717562.8979
0.119235096,0.497187852,0.383577053,199546.0036,618646.7735
0.279863481,0.453924915,0.266211604,236016.9666,538164.8978
0.235981308,0.434579439,0.329439252,256683.5541,757451.5014
0.273255814,0.468023256,0.25872093,196090.4628,388091.1479
0.088033012,0.404401651,0.507565337,239631.9882,709199.6785
0.202970297,0.440594059,0.356435644,214182.9227,712142.8184
0.3,0.4675,0.2325,206083.3875,427809.8487
0.255172414,0.493103448,0.251724138,227250.5395,778189.2601
0.195041322,0.500826446,0.304132231,263514.8169,793978.8138
0.170967742,0.525806452,0.303225806,179330.7437,619151.7184
0.149501661,0.491694352,0.358803987,208625.5878,635132.4201
0.183946488,0.568561873,0.247491639,145003.3106,572104.4913
0.087864823,0.425038402,0.487096774,209472.8573,634428.7107
0.204342273,0.496807152,0.298850575,223132.015,753695.4416
0.311322857,0.460492589,0.228184554,227276.1034,757321.7084
0.16027088,0.501128668,0.338600451,179015.7949,529236.6874
0.248120301,0.469924812,0.281954887,198900.4705,648989.5789
0.073059361,0.474885845,0.452054795,211664.4234,763444.4098
0.137996219,0.45557656,0.406427221,175650.919,617825.29
0.213333333,0.443809524,0.342857143,153766.5455,595736.3453
0.258928571,0.452380952,0.288690476,230527.5555,774382.9233
0.234042553,0.468085106,0.29787234,201384.9717,683035.195
0.226779252,0.523522316,0.249698432,168894.1479,627266.3763
0.224532225,0.48024948,0.295218295,217144.4824,496654.8394
0.237735849,0.456603774,0.305660377,214544.5785,475180.6165
0.125,0.508012821,0.366987179,171812.9899,541653.5241
0.293650794,0.69047619,0.015873016,223680.7922,761178.5986
0.083333333,0.833333333,0.083333333,239065.9006,704926.2389
0.180882353,0.451470588,0.367647059,229195.1705,713941.2091
0.193333333,0.58,0.226666667,201903.9315,415937.0769
0.626213592,0.296116505,0.077669903,178185.9856,627980.6668
0.259136213,0.49833887,0.242524917,212232.2364,443859.6759
0.173228346,0.508436445,0.318335208,223461.0237,750398.741
0.047813816,0.443681422,0.508504762,176773.2174,588617.2577
0.055424528,0.392688679,0.551886792,231235.3897,743124.6588
0.203781513,0.478991597,0.317226891,237049.4594,758583.2829
0.169536424,0.466225166,0.364238411,201953.607,647253.8967
0.287272727,0.4,0.312727273,203485.0133,646362.7687
0.303327114,0.451958955,0.24471393,192079.4112,711223.4433
0.041958042,0.386260798,0.57178116,198021.8974,555751.3266
0.126865672,0.490049751,0.383084577,233746.1611,754200.1218
0.24009901,0.492574257,0.267326733,223348.2452,759429.4112
0.367088608,0.436708861,0.196202532,225179.7675,762887.6458
0.196825397,0.483597884,0.31957672,222584.1315,750887.0138
0.158798283,0.487124464,0.354077253,228644.5603,523934.6595
0.146718147,0.482625483,0.370656371,217900.1965,501948.5934
0.047120419,0.502617801,0.45026178,178163.7989,544721.2849
0.100545124,0.477892187,0.421562689,222206.8577,748011.9422
0.185145318,0.485468245,0.329386437,223991.4881,749838.3512
0.292035398,0.483775811,0.224188791,231309.7059,755006.2448
0.181954887,0.507518797,0.310526316,217064.1923,759066.8592
0.201530612,0.483843537,0.31462585,220885.5405,740390.0153
0.131793478,0.483695652,0.38451087,219000.2099,765057.6014
0.226600985,0.532019704,0.24137931,233773.1846,771747.4715
0.053333333,0.5,0.446666667,222387.6923,759767.2064
0.142988506,0.468045977,0.388965517,227689.7628,740391.5973
0.13559322,0.440677966,0.423728814,223416.1052,524407.8001
0.068965517,0.471264368,0.459770115,228445.3347,754563.0022
0.122282609,0.446557971,0.43115942,236512.4582,745444.571
0.053024027,0.434962717,0.512013256,242250.3515,766982.3517
0.040811775,0.418599465,0.54058876,202125.9701,562695.9301
0.040540541,0.779279279,0.18018018,144725.3668,532939.6121
0.271551724,0.49137931,0.237068966,202361.647,440086.7042
0.06557377,0.43793911,0.496487119,192160.6944,582396.2046
0.21522694,0.500732064,0.284040996,216577.3761,743131.3463
