Elders,Adults,Teen,x,y
0.159058353,0.485285443,0.355656204,200207.991,645701.6199
0.17,0.49125,0.33875,233919.2914,757072.5122
0.186311787,0.482889734,0.330798479,231190.8512,756842.7017
0.182468694,0.429338104,0.388193202,234591.7872,750076.4778
0.203517588,0.52680067,0.269681742,222412.2221,756538.2294
0.16498994,0.531187123,0.303822938,218718.3369,771460.5852
0.272727273,0.43006993,0.297202797,223746.4185,763574.7692
0.112792297,0.473177442,0.414030261,227162.3729,760839.5565
0.209653092,0.50678733,0.283559578,223176.2251,771237.6217
0.220183486,0.467889908,0.311926606,231024.0056,762432.8017
0.24691358,0.471193416,0.281893004,248051.6591,755280.4365
0.152985075,0.52238806,0.324626866,244714.4611,756023.9226
0.487179487,0.41025641,0.102564103,249391.6016,767009.1642
0.059760956,0.533864542,0.406374502,239300.0781,770057.1364
0.110599078,0.458525346,0.430875576,239898.3663,752524.2346
0.264705882,0.549019608,0.18627451,223674.6198,773860.1926
0.221014493,0.496376812,0.282608696,227180.9847,771470.6024
0.20040282,0.515609265,0.283987915,223824.5197,756358.6496
0.145205479,0.494977169,0.359817352,218868.8633,749362.4912
0.142857143,0.510582011,0.346560847,136855.0982,569226.8719
0.262002743,0.489613953,0.248383304,199705.9047,680886.786
0.051282051,0.666666667,0.282051282,243681.003,750680.1164
0.237323944,0.453521127,0.30915493,225637.8771,753700.2674
0.124535316,0.492565056,0.382899628,135777.5594,568690.3477
0.158614403,0.519598906,0.321786691,225087.4714,751092.2403
0.189781022,0.47810219,0.332116788,242831.6664,753333.0253
0.191176471,0.49789916,0.31092437,246707.8047,752177.8273
0.195219124,0.450199203,0.354581673,138601.0582,570478.109
0.16056338,0.416901408,0.422535211,135115.8494,566749.2012
0.147540984,0.503512881,0.348946136,193904.3916,602409.3011
0.053763441,0.423149905,0.523086654,215905.3687,571855.1474
0.18245614,0.505263158,0.312280702,224568.2678,755368.3765
0.291943128,0.477725118,0.230331754,198751.9588,672576.5708
0.25136612,0.464480874,0.284153005,139207.8687,567604.7526
0.211711712,0.617117117,0.171171171,137293.1794,572051.7217
0.139896373,0.559585492,0.300518135,135725.7349,571304.8065
0.140809444,0.469645868,0.389544688,147050.9316,576904.7433
0.215938303,0.460154242,0.323907455,137803.359,567354.1958
0.167155425,0.488758553,0.344086022,156403.1497,608735.6535
0.194488946,0.509131689,0.296379366,209954.4536,710458.5894
0.338624339,0.439814815,0.221560847,221403.7194,734234.0289
0.084650113,0.521444695,0.393905192,233968.7219,755712.5602
0.126964173,0.517284727,0.3557511,221364.7083,777066.7245
0.068461088,0.461966062,0.46957285,204614.7954,707440.617
0.111111111,0.55,0.338888889,200826.6221,411789.5849
0.156146179,0.523255814,0.320598007,216609.1305,741033.3374
0.210784314,0.490196078,0.299019608,235153.1078,539338.0268
0.338823529,0.470588235,0.190588235,251894.8506,757204.5333
0.291316527,0.450980392,0.257703081,253965.0714,756630.4011
0.24501992,0.490039841,0.264940239,206516.6032,637706.8336
0.143459916,0.58649789,0.270042194,208213.3386,433106.2029
0.255514706,0.507352941,0.237132353,215046.0787,763967.1973
0.101052632,0.449473684,0.449473684,223157.6091,743314.4331
0.201923077,0.53125,0.266826923,239956.7998,749880.3837
0.232638889,0.517361111,0.25,198045.8998,636160.9705
0.008319468,0.351081531,0.640599002,170320.3077,551505.9414
0.111702128,0.462765957,0.425531915,209681.086,583602.2967
0.085106383,0.465045593,0.449848024,215982.1085,488713.4317
0.276838886,0.466924191,0.256236923,225354.2814,766749.5193
0.319216517,0.425622022,0.255161461,192556.2287,639483.849
0.0592686,0.346784363,0.593947037,189008.4563,593353.9253
0.155844156,0.597402597,0.246753247,199743.9026,424020.7733
0,1,0,201348.0666,454210.3747
0.175936544,0.478306575,0.345756881,194103.0781,581797.2479
0.24295141,0.480353929,0.276694661,182192.4624,586529.4624
0.139534884,0.526578073,0.333887043,229503.8102,761706.7258
0.173853525,0.536618754,0.289527721,231645.8013,714817.1522
0.082840237,0.522682446,0.394477318,233228.8983,749154.1198
0,0.682242991,0.317757009,228861.0902,753539.9423
0.030612245,0.428571429,0.540816327,143323.7477,538139.9091
0.127272727,0.618181818,0.254545455,203329.2354,438788.9524
0.13125,0.503125,0.365625,142315.3368,534951.3002
0.047619048,0.427248677,0.525132275,239895.4916,706554.4712
0.157170923,0.481335953,0.361493124,246872.8444,705367.6252
0.204001429,0.498035013,0.297963558,213996.7406,740501.7712
0.253968254,0.541446208,0.204585538,257203.2334,759528.9144
0.047388511,0.42482078,0.527790709,184634.6097,567181.8731
0.183783784,0.463063063,0.353153153,206639.3778,584908.4264
0.271778584,0.459618875,0.268602541,223273.8317,736324.2186
0.130369357,0.506703146,0.362927497,203677.2981,696698.8723
0.047413793,0.560344828,0.392241379,145574.4023,535788.9769
0.124379534,0.546487209,0.329133257,213374.6999,759652.9886
0.228350046,0.516408387,0.255241568,241353.0564,742259.484
0.049019608,0.370915033,0.580065359,242033.8697,767876.6403
0.11331949,0.545832097,0.340848413,223183.5852,765572.9331
0.093012704,0.529945554,0.377041742,228628.6452,763251.881
0.147395172,0.49682338,0.355781449,239700.3046,758031.1429
0.041895919,0.401937185,0.556166896,193769.4725,578599.6967
0.181934892,0.519761577,0.29830353,194983.8805,656155.4612
0.038455125,0.372483221,0.589061653,196084.9638,661964.4267
0.178994687,0.550469963,0.270535349,203184.4365,647168.4964
0.268608414,0.508090615,0.223300971,136239.8541,567408.9103
0.224456959,0.4923572,0.283185841,251524.0275,737394.2123
0.103729604,0.505827506,0.39044289,217323.0206,770268.3841
0.153158189,0.539128004,0.307713807,197818.1,673857.2968
0.123076923,0.528205128,0.348717949,212010.769,711558.1461
0.106177606,0.492277992,0.401544402,221589.0551,746761.7598
0.130983693,0.556724531,0.312291776,201472.4294,693309.2337
0.098305085,0.53220339,0.369491525,200271.8722,733024.1581
0.042253521,0.366197183,0.591549296,241097.5159,743768.2291
0.171662125,0.501362398,0.326975477,161742.0836,617250.0037
0.228571429,0.502857143,0.268571429,182854.0355,680078.242
0,0.387755102,0.612244898,192996.3316,614385.4086
0.095465394,0.503855333,0.400679273,209002.2049,708738.6726
0.10903836,0.5202969,0.37066474,214550.3453,716794.9395
0.076923077,0.487179487,0.435897436,205727.6817,583939.126
0.149940968,0.50334514,0.346713892,231928.6643,727713.0384
0.101639344,0.539672131,0.358688525,232327.4447,757077.769
0.080856124,0.541022592,0.378121284,229986.5556,756293.5968
0.162379421,0.512861736,0.324758842,198833.3662,641487.6319
0.083743842,0.556650246,0.359605911,235149.0484,757697.692
0.047204969,0.552795031,0.4,227512.5439,754791.9606
0.086102719,0.472809668,0.441087613,178958.3484,648435.5254
0.097175141,0.565725047,0.337099812,223411.8597,737611.6094
0.178571429,0.479591837,0.341836735,243691.1086,767906.742
0.167741935,0.406451613,0.425806452,180948.2126,625628.3852
0.00965251,0.341698842,0.648648649,183551.3184,533087.8005
0.036608863,0.490366089,0.473025048,196438.86,561046.9249
0.071782178,0.466584158,0.461633663,207194.4932,577463.1348
0.036409822,0.445385267,0.518204911,177027.1579,585037.3449
0.082908975,0.460693826,0.456397199,199951.8864,683024.8486
0.050495942,0.460775473,0.488728584,175124.1412,583710.3586
0.045859873,0.461146497,0.492993631,198334.1096,554232.4206
0.051067073,0.418064024,0.530868902,172405.7835,548447.836
0.055045872,0.499490316,0.445463812,207251.4416,578754.1578
0.046381244,0.439347604,0.514271152,188982.2774,575675.3961
0.047737136,0.463732176,0.488530688,191783.2494,577062.6102
0.04,0.447222222,0.512777778,197407.9101,573793.6389
0.440071556,0.330948122,0.228980322,188158.355,696318.1596
0.021683673,0.346938776,0.631377551,134582.3515,561600.1315
0,0.345794393,0.654205607,133694.3416,564569.4672
0.010351967,0.387163561,0.602484472,193712.8384,604347.1121
0.020689655,0.325287356,0.654022989,136120.5022,563726.8346
0.097387173,0.48456057,0.418052257,204913.9784,577443.112
0.046968403,0.366353544,0.586678053,192221.8808,602946.4101
0.008389262,0.347315436,0.644295302,192981.6614,598289.4233
0.001706485,0.341296928,0.656996587,206715.2074,707479.778
0.109090909,0.3625,0.528409091,180440.1643,632907.9784
0.118609407,0.388548057,0.492842536,187094.6066,636530.01
0,0.846153846,0.153846154,174682.8823,527022.6061
0.046090109,0.408078716,0.545831176,193812.4781,565910.4169
0.149655172,0.417241379,0.433103448,163035.7324,623198.785
0.126914661,0.565645514,0.307439825,165290.3242,627062.406
0.242957746,0.470657277,0.286384977,196715.0403,690384.3865
0.185641026,0.481025641,0.333333333,198210.4051,705889.5469
0.231884058,0.463768116,0.304347826,176599.6225,634524.1257
0.201801802,0.502702703,0.295495495,199736.2936,701226.8891
0.228855721,0.469320066,0.301824212,256105.4563,794433.1809
0.18865598,0.45622688,0.355117139,195094.0668,640966.8387
0.179229481,0.497487437,0.323283082,179396.8506,627840.0665
0.264367816,0.469622332,0.266009852,174987.5692,627855.9726
0.20412844,0.462155963,0.333715596,192721.6745,651052.7563
0.174291939,0.461873638,0.363834423,161102.8131,589565.0151
0.182247403,0.490084986,0.327667611,194935.3925,674125.9933
0.14987715,0.457002457,0.393120393,244594.1842,706018.624
0.281449893,0.42217484,0.296375267,193934.3928,700646.1951
0.222222222,0.529411765,0.248366013,171184.218,581629.1015
0.24437299,0.469453376,0.286173633,187593.4328,587518.3084
0.113756614,0.496472663,0.389770723,205802.4233,708202.8773
0.22195122,0.46097561,0.317073171,253269.7036,718999.6918
0.18623962,0.473309609,0.340450771,215200.8495,722308.717
0.179321486,0.49273021,0.327948304,178808.2192,618320.9211
0.097744361,0.374865736,0.527389903,182271.4147,633313.9183
0.217664093,0.455598456,0.326737452,251316.8213,765400.7463
0.230593607,0.442922374,0.326484018,191228.0634,671895.7793
0.128808124,0.460181721,0.411010155,194993.1414,658041.4125
0.285714286,0.357142857,0.357142857,209898.7918,635390.1726
0.298187809,0.514003295,0.187808896,237499.5323,596614.0381
0.137596899,0.445736434,0.416666667,202076.8484,695244.964
0.229007634,0.432569975,0.338422392,161496.0808,588902.2586
0.170439414,0.460719041,0.368841545,180611.5876,618566.0932
0.186544343,0.460244648,0.353211009,179166.8519,619897.6325
0.235897436,0.473504274,0.290598291,164974.817,598529.7013
0.137085137,0.467532468,0.395382395,166452.5688,597677.4653
0.139240506,0.462728551,0.398030942,172644.8735,595431.7075
0.20610687,0.450381679,0.34351145,166366.0923,594141.7019
0.233443709,0.470198675,0.296357616,174794.0341,617551.2006
0.224561404,0.449122807,0.326315789,228853.1598,718138.6966
0.236009732,0.479318735,0.284671533,229409.5193,716851.3978
0.203809524,0.502857143,0.293333333,228472.6214,716826.9286
0.134442134,0.483021483,0.382536383,200749.8622,703379.2045
0.218934911,0.493096647,0.287968442,245932.8699,705033.4014
0.186170213,0.480496454,0.333333333,170859.4419,594365.3916
0.129562044,0.452554745,0.417883212,164983.0857,586666.9327
0.121165644,0.48006135,0.398773006,164500.9471,587549.3242
0.213075061,0.481840194,0.305084746,166116.9473,586767.4016
0.296791444,0.478609626,0.22459893,248808.3932,776367.0884
0.16043956,0.476923077,0.362637363,164327.6096,596423.77
0.270702043,0.471962429,0.257335528,197358.8695,741270.2953
0.240473229,0.483739115,0.275787656,202602.1187,553029.9717
0.313901592,0.443054714,0.243043694,212129.6086,735221.4453
0.24418357,0.474657935,0.281158494,186588.3236,659471.3286
0.306052788,0.477158166,0.216789045,204344.9586,741703.4878
0.133018796,0.476143368,0.390837836,184930.6173,649631.406
0.171137419,0.474898846,0.353963734,179217.7094,635457.1174
0.272251813,0.439934544,0.287813643,220151.0134,573794.5091
0.22581983,0.547708623,0.226471547,193982.2397,384601.1613
0.084782659,0.405044499,0.510172842,199782.6636,624450.9704
0.251160093,0.445258121,0.303581787,186798.4471,662934.9997
0.233244361,0.455942189,0.31081345,177362.0581,613281.6054
0.18166119,0.499731742,0.318607069,196550.4375,666814.9584
0.297861586,0.429860031,0.272278383,184507.9311,671981.2669
0.20642482,0.469524856,0.324050324,175078.9669,643145.1924
0.100476343,0.512370694,0.387152963,214214.9183,714102.0366
0.145139172,0.528890701,0.325970127,196099.0598,682303.3879
0.12357393,0.507059754,0.369366317,200706.3096,685368.4038
0.055555556,0.944444444,0,202950.0737,572215.7431
0.265153691,0.482373702,0.252472606,253643.3399,790131.3797
0.178455555,0.443413837,0.378130608,220183.7413,632033.9331
0.104316547,0.413669065,0.482014388,208878.6616,604219.3859
0.132009346,0.417056075,0.450934579,211013.1463,617427.971
0.23943662,0.478873239,0.281690141,242214.3726,655052.6935
0.09148265,0.545741325,0.362776025,243794.4597,632584.7537
0.130903065,0.404722452,0.464374482,214809.353,680010.4984
0.25,0.457386364,0.292613636,241635.7827,658397.6561
0.202189967,0.429844665,0.367965368,203626.1607,668496.8796
0.076555024,0.531100478,0.392344498,213673.3605,616320.1022
0.087080657,0.410896978,0.502022365,221818.1745,617856.6354
0.072511266,0.408029496,0.519459238,233186.5759,651983.4987
0.144927536,0.524374177,0.330698287,232336.9583,649013.6058
0.173913043,0.438735178,0.387351779,244908.415,663354.6941
0.098187311,0.446374622,0.455438066,204892.8247,683206.7476
0.118902439,0.487804878,0.393292683,213051.7478,708250.1455
0.113821138,0.453252033,0.432926829,216734.0466,702910.4631
0.251842452,0.490946361,0.257211186,216862.7944,668104.2558
0.128449096,0.395813511,0.475737393,217644.0259,685536.4023
0.070229008,0.388549618,0.541221374,223741.0675,669571.081
0.15146709,0.433782712,0.414750198,211999.0697,657012.6686
0.111809461,0.440291102,0.447899438,221031.4195,649824.0908
0.114855571,0.436038514,0.449105915,211796.9519,642990.9084
0.090798046,0.424267101,0.484934853,237414.1736,635901.2904
0.098250336,0.411843876,0.489905787,250549.0991,694734.4206
0.09038055,0.389006342,0.520613108,231575.977,682121.5683
0.303030303,0.484848485,0.212121212,249396.9276,675501.5126
0.125596184,0.395866455,0.478537361,248751.7649,696876.368
0.197777778,0.506666667,0.295555556,244328.8477,628681.8656
0.051383399,0.411067194,0.537549407,211834.3218,619443.9789
0.140329469,0.466748017,0.392922514,215781.6617,625752.3305
0.139824512,0.477780923,0.382394566,211820.98,618294.4281
0.216814159,0.438053097,0.345132743,246471.0591,668863.6882
0.278688525,0.540983607,0.180327869,242221.2234,656274.3026
0.086651054,0.416861827,0.496487119,240295.442,650516.4757
0.233621755,0.466625464,0.299752781,238396.7005,664090.2095
0.244680851,0.473404255,0.281914894,241439.0601,678534.9004
0.175675676,0.599099099,0.225225225,238191.0919,608453.4755
0.167283037,0.435527613,0.397189349,211492.7251,605570.9667
0.206422018,0.431192661,0.362385321,242840.4718,683363.7816
0.074954296,0.367458867,0.557586837,237687.3368,667649.2883
0.21319797,0.456852792,0.329949239,240073.3367,674594.0104
0.226361032,0.455587393,0.318051576,241960.1092,661284.0865
0.192239645,0.489566419,0.318193936,229773.99,632377.0976
0.108474576,0.465639445,0.425885978,224849.5931,651201.1764
0.085984848,0.457575758,0.456439394,213663.3602,618565.2234
0.287356322,0.454022989,0.25862069,245780.9254,683881.534
0.085714286,0.6,0.314285714,243199.5673,652721.1725
0.145601618,0.446916077,0.407482305,206806.6529,674634.7989
0.086631486,0.463060686,0.450307828,231266.7292,636989.6376
0.132625995,0.477453581,0.389920424,241380.2976,637089.1118
0.175348238,0.449022592,0.37562917,209242.4882,675419.0131
0.056414923,0.377616015,0.565969063,228272.1231,662232.9145
0.081117928,0.449216087,0.469665985,216423.2112,709612.2974
0.241564417,0.531441718,0.226993865,215126.8761,639483.3858
0.009771987,0.482084691,0.508143322,245339.9998,635094.413
0,0.428571429,0.571428571,249813.7873,684218.8877
0.067740603,0.422139612,0.510119785,210863.4807,672838.9398
0.110367893,0.416945373,0.472686734,203398.1835,648522.1564
0.129724208,0.468845761,0.401430031,216102.2525,708862.632
0.14419237,0.451440224,0.404367406,214198.2615,617813.0605
0.069023569,0.442760943,0.488215488,229073.2131,642943.5432
0.152930403,0.502564103,0.344505495,204700.4326,660662.895
0.061643836,0.389041096,0.549315068,221870.2181,611566.1736
0.157192289,0.508650519,0.334157192,210353.9546,668281.7129
0.117872807,0.480811404,0.401315789,204670.3799,652422.8419
0.083011583,0.416988417,0.5,217490.2233,593114.1151
0.048513302,0.406885759,0.544600939,215258.5008,590797.3635
0.064705882,0.361764706,0.573529412,216812.0796,656357.3599
0.077409932,0.398247322,0.524342746,221431.2209,645067.419
0.105056569,0.399676749,0.495266682,213321.4077,674242.1824
0.044298921,0.373266564,0.582434515,203417.9019,639691.1859
0.044511505,0.3738212,0.581667295,225203.214,677708.0361
0.113636364,0.398760331,0.487603306,212192.4482,688034.2618
0.223880597,0.492537313,0.28358209,244235.495,646076.62
0.131949096,0.506363027,0.361687877,227941.7743,637490.8643
0.256505576,0.475836431,0.267657993,211398.0114,703300.8062
0.050955414,0.397027601,0.552016985,202989.1479,608048.412
0.169491525,0.475918778,0.354589696,202608.7152,669840.1047
0.071186441,0.522033898,0.406779661,190972.9045,588834.7251
0.041322314,0.392561983,0.566115702,215758.3467,599297.8966
0.005291005,0.349206349,0.645502646,198440.4903,600118.5233
0.099589705,0.465497949,0.434912346,213628.1067,620660.371
0.074801309,0.461430575,0.463768116,223135.0112,616970.6377
0.029054254,0.390750074,0.580195672,206520.6612,664003.8232
0.148838162,0.436278022,0.414883816,215340.4011,641077.3407
0.091954023,0.425287356,0.482758621,195882.7474,586986.9933
0.003338898,0.351419032,0.64524207,208401.0232,665195.683
0.122262774,0.437956204,0.439781022,210723.1563,585794.0314
0.04415011,0.399558499,0.556291391,210759.1444,669282.0593
0.091736695,0.463585434,0.444677871,212712.0016,648164.9365
0.056321839,0.45862069,0.485057471,202893.3869,594147.3429
0.020289855,0.35884058,0.620869565,222546.479,675004.5358
0.178609248,0.493587481,0.327803271,201590.9217,675174.4031
0.068796069,0.484029484,0.447174447,232468.095,666331.5632
0.10298103,0.455284553,0.441734417,222847.7176,662402.2752
0.045402951,0.370034052,0.584562997,217850.1939,610365.6928
0.070093458,0.443146417,0.486760125,210847.7847,588834.3883
0.083160083,0.426195426,0.490644491,201740.3036,606714.2873
0.16872127,0.487358964,0.343919766,199249.9915,670803.9194
0.060435133,0.39081386,0.548751007,229184.8538,675639.3656
0.10021097,0.453762307,0.446026723,226211.4812,639676.0742
0.04822695,0.407092199,0.544680851,207652.3068,600092.515
0.060711793,0.434287043,0.505001163,224803.7889,663960.7411
0.053679654,0.40952381,0.536796537,209558.7204,612930.6711
0.053619303,0.380697051,0.565683646,213378.9682,653430.4598
0.048954373,0.433460076,0.517585551,205040.705,663186.7149
0.193570451,0.489056088,0.317373461,212355.4034,637107.2184
0.198649064,0.505987105,0.295363832,202370.0876,648708.4392
0,0.380333952,0.619666048,190800.3774,585723.6602
0.087366694,0.44585726,0.466776046,204599.8116,669638.3216
0.053129469,0.400175998,0.546694533,223094.7844,643251.6746
0.028685051,0.3725634,0.598751548,210802.9693,622871.3749
0.096753247,0.528571429,0.374675325,229493.0915,629041.3832
0,0.373333333,0.626666667,249000.3635,693700.0881
0.058375635,0.473350254,0.468274112,201204.3725,588431.7242
0,0.317829457,0.682170543,247498.4906,691639.3467
0,0.385542169,0.614457831,241534.9017,620749.9602
0.107455013,0.471465296,0.421079692,205819.9108,652001.3701
0.014727541,0.403324216,0.581948243,213329.1925,649256.2134
0.140091116,0.429384966,0.430523918,209854.1895,673564.461
0.095044679,0.482534525,0.422420796,201125.8342,678165.5199
0.039979757,0.484311741,0.475708502,206992.133,688057.5689
0.078562728,0.442143727,0.479293544,209552.6326,618491.6271
0.014296188,0.390395894,0.595307918,212215.0499,669497.457
0.08213141,0.541666667,0.376201923,203609.6653,647450.997
0.020069168,0.341254454,0.638676378,204437.4911,648815.6846
0.006016847,0.36101083,0.632972323,224367.6897,667625.6145
0.334940535,0.449083802,0.215975663,198947.2387,744928.038
0.135458764,0.544080228,0.320461009,273129.8703,789557.639
0.173076923,0.459401709,0.367521368,269201.9334,745761.4822
0.239316239,0.476495726,0.284188034,272350.3253,787208.6914
0.232954545,0.505681818,0.261363636,262428.896,740913.3783
0.092824226,0.430546412,0.476629361,274600.7049,750229.2603
0.122762148,0.400255754,0.476982097,276066.7334,764892.442
0.088626292,0.440177253,0.471196455,274574.2819,760335.4447
0.170357751,0.487223169,0.34241908,264355.4255,754912.6538
0.222570533,0.438871473,0.338557994,267460.9753,780075.0962
0.232044199,0.436464088,0.331491713,270329.0868,788776.5343
0.102464332,0.405966278,0.49156939,272057.1639,747902.0443
0.182758621,0.568965517,0.248275862,269577.4476,762675.9902
0.129120879,0.549450549,0.321428571,271481.9442,776744.0033
0.03960396,0.433663366,0.526732673,270653.6588,751177.5768
0.247252747,0.46389325,0.288854003,264891.2605,744943.4363
0.059225513,0.428246014,0.512528474,278701.2379,772040.9491
0.022522523,0.527027027,0.45045045,269362.8127,741684.8387
0.206506365,0.454031117,0.339462518,264144.941,744973.1065
0.172955975,0.528301887,0.298742138,267329.1705,747316.2542
0.146706587,0.5,0.353293413,264456.0922,781996.7666
0.181338028,0.496478873,0.322183099,265689.3042,770409.7506
0.169142857,0.542857143,0.288,259922.0134,759989.1864
0.093555094,0.559251559,0.347193347,265952.8108,753090.6167
0.269997598,0.459404276,0.270598126,265389.4708,766057.7314
0.201722017,0.495694957,0.302583026,272810.5103,782099.228
0.143558713,0.549679909,0.306761379,272000.9949,796891.5243
0.132665527,0.521133643,0.346200831,270849.3837,793044.4879
0.243567753,0.463121784,0.293310463,261752.1711,738218.0347
0.255936675,0.448548813,0.295514512,266147.4963,742757.6682
0.29,0.455,0.255,269539.4885,796400.3579
0.124865447,0.400430571,0.474703983,273652.7232,748789.7763
0.082833583,0.534857571,0.382308846,258461.6232,797294.9593
0.131423757,0.533698399,0.334877843,268576.9893,793573.6516
0.178921569,0.482843137,0.338235294,274589.3336,777961.9906
0.183206107,0.445801527,0.370992366,265150.6084,743631.061
0.147368421,0.421052632,0.431578947,275974.2283,750125.59
0.212349398,0.44126506,0.346385542,261150.801,751054.9212
0.285218537,0.521592695,0.193188767,180489.6796,665757.436
0.116399102,0.511981768,0.371619131,204103.4231,702912.7022
0.132330697,0.39582523,0.471844073,184664.9222,666370.5283
0.366161187,0.442146809,0.191692004,176423.4831,657968.8081
0.279676031,0.490967477,0.229356492,182247.9274,664184.7933
0.318732431,0.453580411,0.227687158,184092.1638,675213.4927
0.265811571,0.466239119,0.267949311,191964.8863,705012.6646
0.302899021,0.450663016,0.246437962,179547.8525,657938.5887
0.247431071,0.461430461,0.291138468,249488.8046,743591.7782
0.282749594,0.461845363,0.255405043,210144.2812,745681.4784
0.290677512,0.446515301,0.262807186,192723.2892,676090.6946
0.221857075,0.454797909,0.323345015,189790.68,650979.2926
0.268956258,0.461978273,0.269065469,159183.2739,618811.6413
0.211606654,0.465948005,0.322445341,180734.4016,647841.026
0.172738801,0.521008608,0.306252591,227728.0189,734143.2878
0.300479644,0.442428703,0.257091652,186926.721,690287.2458
0.109209679,0.533014383,0.357775938,228479.8393,752272.2282
0.263461504,0.477341497,0.259196999,208329.246,758645.1294
0.258834157,0.465380732,0.275785111,227459.6876,724073.5691
0.2105867,0.465333393,0.324079906,197819.0115,708950.571
0.253228544,0.458640836,0.28813062,189330.9033,666948.3729
0.187252227,0.419270967,0.393476806,247792.468,764037.3763
0.329413219,0.447016662,0.223570119,208058.4158,749680.3738
0.28570529,0.479689584,0.234605127,180285.3817,652959.1938
0.244331785,0.45269183,0.302976385,182861.8575,644475.9211
0.216942656,0.470112034,0.31294531,188065.9515,648252.092
0.304862969,0.482444563,0.212692468,183799.2091,663693.3378
0.29095305,0.456969356,0.252077593,187849.7638,677143.1302
0.14552641,0.534698766,0.319774823,216417.3184,745668.617
0.120182792,0.523431133,0.356386075,218174.2477,751017.3587
0.27544531,0.465931193,0.258623497,179975.3102,573353.3219
0.293220796,0.465909091,0.240870113,209576.4694,768554.9245
0.213332679,0.48170313,0.304964191,247138.8652,711634.0844
0.223446328,0.463841808,0.312711864,196428.7174,719347.2143
0.262047056,0.463481379,0.274471565,189533.9203,659908.3691
0.322355267,0.451104172,0.226540561,209407.525,749073.2659
0.368447416,0.438029488,0.193523096,207045.023,750441.7036
0.233193988,0.469492515,0.297313497,189170.0528,672983.6101
0.174411897,0.478174476,0.347413627,195299.4524,713965.2371
