ped,year,x,y
0.113207547,2014,216862.7944,668104.2558
0.338709677,2014,229773.99,632377.0976
0.125,2014,209242.4882,675419.0131
0.5,2014,215340.4011,641077.3407
0,2014,201590.9217,675174.4031
0.5,2014,210802.9693,622871.3749
0.285714286,2014,204437.4911,648815.6846
0.19112628,2014,198947.2387,744928.038
1,2014,265389.4708,766057.7314
0,2014,272000.9949,796891.5243
0.247481108,2014,180489.6796,665757.436
0.09375,2014,204103.4231,702912.7022
0.512690355,2014,184664.9222,666370.5283
0.375,2014,176423.4831,657968.8081
0.253012048,2014,182247.9274,664184.7933
0.175324675,2014,184092.1638,675213.4927
0.188552189,2014,191964.8863,705012.6646
0.297297297,2014,179547.8525,657938.5887
0.119318182,2014,249488.8046,743591.7782
0.187969925,2014,210144.2812,745681.4784
0.217171717,2014,192723.2892,676090.6946
0.43373494,2014,189790.68,650979.2926
0.220394737,2014,159183.2739,618811.6413
0.255813953,2014,180734.4016,647841.026
0.191780822,2014,227728.0189,734143.2878
0.261072261,2014,186926.721,690287.2458
0.179104478,2014,228479.8393,752272.2282
0.368852459,2014,208329.246,758645.1294
0.208695652,2014,227459.6876,724073.5691
0.120967742,2014,197819.0115,708950.571
0.246621622,2014,189330.9033,666948.3729
0.209302326,2014,247792.468,764037.3763
0.459016393,2014,208058.4158,749680.3738
0.229946524,2014,180285.3817,652959.1938
0.22,2014,182861.8575,644475.9211
0.376237624,2014,188065.9515,648252.092
0.309248555,2014,183799.2091,663693.3378
0.125,2014,187849.7638,677143.1302
0.068965517,2014,216417.3184,745668.617
0.093023256,2014,218174.2477,751017.3587
0.108734403,2014,179975.3102,573353.3219
0.220183486,2014,209576.4694,768554.9245
0.129032258,2014,247138.8652,711634.0844
0.210526316,2014,196428.7174,719347.2143
0.36,2014,189533.9203,659908.3691
0.264150943,2014,209407.525,749073.2659
0.076923077,2014,207045.023,750441.7036
0.2,2014,189170.0528,672983.6101
0.214285714,2014,195299.4524,713965.2371
0.333333333,2015,251056.6139,763501.3077
0.384615385,2015,185249.3083,639415.0948
0.172413793,2015,163796.0529,579871.3594
0,2015,194965.9749,733200.043
0.214007782,2015,167582.8805,635675.818
0.4,2015,192480.4567,684407.1162
0.24,2015,173197.8992,633415.377
0.538461538,2015,193789.3813,691409.4079
0.166666667,2015,189481.6015,686635.7491
0.227272727,2015,192057.2281,687138.921
0.375,2015,188390.2327,663143.6488
0.15,2015,210054.2295,729138.0086
0.125,2015,160457.8459,592170.0098
0.285714286,2015,183287.8371,677054.8301
0,2015,188437.1736,687179.7648
0.272727273,2015,183680.172,656296.0917
0.625,2015,183172.234,641066.4667
0,2015,210534.3263,634813.9596
0.142857143,2015,216186.6566,762891.9453
0.136363636,2015,230532.1016,731813.4439
0.058823529,2015,238961.93,754631.5461
0,2015,234847.6576,745917.4556
0,2015,217247.3271,760702.7561
0,2015,235172.6575,733041.7111
0.04,2015,234775.6209,751882.9747
0.166666667,2015,205114.7589,733223.1475
0.285714286,2015,226046.4249,732145.6787
0.057142857,2015,219146.3886,762117.0998
0.142857143,2015,219710.219,753010.6368
0.028169014,2015,215528.6721,762047.8286
0.375,2015,232340.1829,739237.707
0.454545455,2015,224991.2982,745985.5534
0.375,2015,224843.8341,735939.3819
0.555555556,2015,224263.7874,758418.507
0,2015,230244.8714,760042.0006
0,2015,218209.5981,747702.9541
0,2015,238039.1012,748962.1562
0.155555556,2015,231930.187,750705.8176
0.5,2015,195940.4572,722648.1341
0,2015,222939.5286,754909.8695
0.153846154,2015,191932.2477,715881.5537
0.130434783,2015,229724.1431,736118.36
0,2015,234657.9896,760394.3696
0.130434783,2015,181867.5257,659050.8326
0.5,2015,195924.5816,673075.2219
0.2,2015,197396.0549,670882.8685
0.16,2015,197056.5835,669377.863
0.1875,2015,209237.5569,711628.0992
0.045454545,2015,198261.0333,688411.176
0.063829787,2015,204928.3823,712312.9808
0,2015,185279.8773,574781.8654
0.461538462,2015,186075.0373,664914.1637
0,2015,195276.407,663147.693
0.27027027,2015,223062.4398,731638.8091
0,2015,255953.3204,763666.7383
0,2015,221258.3241,735858.6397
0.263157895,2015,213484.9019,633641.3781
0.292682927,2015,192736.1735,712855.8218
0.523809524,2015,161853.6833,603953.7757
0.210526316,2015,175960.9805,626640.5975
0.142857143,2015,186825.9903,573009.0864
0.257142857,2015,230795.1149,734451.6386
0.391304348,2015,226247.7155,768737.2069
0.4,2015,177411.3946,633029.8046
0.207920792,2015,227276.1034,757321.7084
0.24,2015,176773.2174,588617.2577
0.035714286,2015,192079.4112,711223.4433
0.094594595,2015,200207.991,645701.6199
0.037037037,2015,184634.6097,567181.8731
0,2015,203677.2981,696698.8723
0.034090909,2015,213374.6999,759652.9886
0,2015,228628.6452,763251.881
0.428571429,2015,194983.8805,656155.4612
0.48,2015,196084.9638,661964.4267
0,2015,209002.2049,708738.6726
0.153846154,2015,251316.8213,765400.7463
0.538461538,2015,197358.8695,741270.2953
0.62962963,2015,202602.1187,553029.9717
0.157894737,2015,212129.6086,735221.4453
0.385964912,2015,186588.3236,659471.3286
0.177777778,2015,204344.9586,741703.4878
0.384615385,2015,184930.6173,649631.406
0.333333333,2015,179217.7094,635457.1174
0.7,2015,220151.0134,573794.5091
0.35483871,2015,193982.2397,384601.1613
0.384615385,2015,199782.6636,624450.9704
0.227272727,2015,186798.4471,662934.9997
0.34375,2015,177362.0581,613281.6054
0.15,2015,196550.4375,666814.9584
0.345454545,2015,184507.9311,671981.2669
0.285714286,2015,175078.9669,643145.1924
0.036036036,2015,214214.9183,714102.0366
0.086956522,2015,196099.0598,682303.3879
0.285714286,2015,200706.3096,685368.4038
0.133333333,2015,253643.3399,790131.3797
0.17282127,2015,220183.7413,632033.9331
0.19047619,2015,216862.7944,668104.2558
0.223684211,2015,229773.99,632377.0976
0.5,2015,209242.4882,675419.0131
0.454545455,2015,215340.4011,641077.3407
0.083333333,2015,201590.9217,675174.4031
0.285714286,2015,210802.9693,622871.3749
0.25,2015,204437.4911,648815.6846
0.23495702,2015,198947.2387,744928.038
0,2015,265389.4708,766057.7314
0.076923077,2015,272000.9949,796891.5243
0.228959749,2015,180489.6796,665757.436
0.030769231,2015,204103.4231,702912.7022
0.52,2015,184664.9222,666370.5283
0.346153846,2015,176423.4831,657968.8081
0.315789474,2015,182247.9274,664184.7933
0.306122449,2015,184092.1638,675213.4927
0.145631068,2015,191964.8863,705012.6646
0.222988506,2015,179547.8525,657938.5887
0.147540984,2015,249488.8046,743591.7782
0.162790698,2015,210144.2812,745681.4784
0.267015707,2015,192723.2892,676090.6946
0.320987654,2015,189790.68,650979.2926
0.225146199,2015,159183.2739,618811.6413
0.192982456,2015,180734.4016,647841.026
0.131578947,2015,227728.0189,734143.2878
0.276595745,2015,186926.721,690287.2458
0.106666667,2015,228479.8393,752272.2282
0.238938053,2015,208329.246,758645.1294
0.2,2015,227459.6876,724073.5691
0.156862745,2015,197819.0115,708950.571
0.273603083,2015,189330.9033,666948.3729
0.229508197,2015,247792.468,764037.3763
0.622641509,2015,208058.4158,749680.3738
0.239202658,2015,180285.3817,652959.1938
0.293532338,2015,182861.8575,644475.9211
0.276923077,2015,188065.9515,648252.092
0.262536873,2015,183799.2091,663693.3378
0.279279279,2015,187849.7638,677143.1302
0.096774194,2015,216417.3184,745668.617
0.125,2015,218174.2477,751017.3587
0.112721417,2015,179975.3102,573353.3219
0.24742268,2015,209576.4694,768554.9245
0.375,2015,247138.8652,711634.0844
0.166666667,2015,196428.7174,719347.2143
0.333333333,2015,189533.9203,659908.3691
0.303030303,2015,209407.525,749073.2659
0.094827586,2015,207045.023,750441.7036
0.191176471,2015,189170.0528,672983.6101
0.142857143,2015,195299.4524,713965.2371
0,2016,251056.6139,763501.3077
0,2016,185249.3083,639415.0948
0.125,2016,163796.0529,579871.3594
0,2016,194965.9749,733200.043
0.263157895,2016,167582.8805,635675.818
0.117647059,2016,192480.4567,684407.1162
0.142857143,2016,173197.8992,633415.377
0.333333333,2016,193789.3813,691409.4079
0.428571429,2016,189481.6015,686635.7491
0.105263158,2016,192057.2281,687138.921
0.272727273,2016,188390.2327,663143.6488
0.3125,2016,210054.2295,729138.0086
0.289473684,2016,160457.8459,592170.0098
1,2016,183287.8371,677054.8301
0,2016,188437.1736,687179.7648
0,2016,183680.172,656296.0917
0.428571429,2016,183172.234,641066.4667
0.75,2016,210534.3263,634813.9596
0.048780488,2016,216186.6566,762891.9453
0.3125,2016,230532.1016,731813.4439
0.076923077,2016,238961.93,754631.5461
0.285714286,2016,234847.6576,745917.4556
0.1,2016,217247.3271,760702.7561
0.083333333,2016,235172.6575,733041.7111
0.019230769,2016,234775.6209,751882.9747
0.071428571,2016,205114.7589,733223.1475
0.078947368,2016,226046.4249,732145.6787
0.075471698,2016,219146.3886,762117.0998
0.24,2016,219710.219,753010.6368
0.096774194,2016,215528.6721,762047.8286
0.461538462,2016,232340.1829,739237.707
0.333333333,2016,224991.2982,745985.5534
0.166666667,2016,224843.8341,735939.3819
0.145833333,2016,224263.7874,758418.507
0.125,2016,230244.8714,760042.0006
0,2016,218209.5981,747702.9541
0,2016,238039.1012,748962.1562
0.078947368,2016,231930.187,750705.8176
0.333333333,2016,195940.4572,722648.1341
0.055555556,2016,222939.5286,754909.8695
0.5,2016,191932.2477,715881.5537
0.3,2016,229724.1431,736118.36
0.029411765,2016,234657.9896,760394.3696
0.25,2016,181867.5257,659050.8326
0.0625,2016,195924.5816,673075.2219
0.5,2016,197396.0549,670882.8685
0.125,2016,197056.5835,669377.863
0,2016,209237.5569,711628.0992
0.125,2016,198261.0333,688411.176
0.105263158,2016,204928.3823,712312.9808
0,2016,185279.8773,574781.8654
0.515151515,2016,186075.0373,664914.1637
0,2016,195276.407,663147.693
0.2,2016,223062.4398,731638.8091
0.333333333,2016,255953.3204,763666.7383
0.166666667,2016,221258.3241,735858.6397
0.363636364,2016,213484.9019,633641.3781
0.228571429,2016,192736.1735,712855.8218
0.3,2016,161853.6833,603953.7757
0.269230769,2016,175960.9805,626640.5975
0.25,2016,186825.9903,573009.0864
0.169811321,2016,230795.1149,734451.6386
0.366666667,2016,226247.7155,768737.2069
0.25,2016,177411.3946,633029.8046
0.259036145,2016,227276.1034,757321.7084
0.588235294,2016,176773.2174,588617.2577
0.05,2016,192079.4112,711223.4433
0.112676056,2016,200207.991,645701.6199
0.833333333,2016,184634.6097,567181.8731
0,2016,203677.2981,696698.8723
0.027522936,2016,213374.6999,759652.9886
0,2016,228628.6452,763251.881
0.5,2016,194983.8805,656155.4612
0.421052632,2016,196084.9638,661964.4267
0.153846154,2016,209002.2049,708738.6726
0.272727273,2016,251316.8213,765400.7463
0.333333333,2016,197358.8695,741270.2953
0.36,2016,202602.1187,553029.9717
0.263157895,2016,212129.6086,735221.4453
0.474576271,2016,186588.3236,659471.3286
0.054054054,2016,204344.9586,741703.4878
0.272727273,2016,184930.6173,649631.406
0.368421053,2016,179217.7094,635457.1174
0.4,2016,220151.0134,573794.5091
0.415384615,2016,193982.2397,384601.1613
0.357142857,2016,199782.6636,624450.9704
0.261904762,2016,186798.4471,662934.9997
0.2875,2016,177362.0581,613281.6054
0.357142857,2016,196550.4375,666814.9584
0.3125,2016,184507.9311,671981.2669
0.185185185,2016,175078.9669,643145.1924
0.029411765,2016,214214.9183,714102.0366
0.074074074,2016,196099.0598,682303.3879
0.151515152,2016,200706.3096,685368.4038
0.113207547,2016,253643.3399,790131.3797
0.227491409,2016,220183.7413,632033.9331
0.52,2016,216862.7944,668104.2558
0.361111111,2016,229773.99,632377.0976
1,2016,209242.4882,675419.0131
0.5,2016,215340.4011,641077.3407
0,2016,201590.9217,675174.4031
0.357142857,2016,210802.9693,622871.3749
0.571428571,2016,204437.4911,648815.6846
0.243037975,2016,198947.2387,744928.038
0.461538462,2016,265389.4708,766057.7314
0,2016,272000.9949,796891.5243
0.247635934,2016,180489.6796,665757.436
0.041666667,2016,204103.4231,702912.7022
0.448275862,2016,184664.9222,666370.5283
0.363321799,2016,176423.4831,657968.8081
0.267605634,2016,182247.9274,664184.7933
0.251748252,2016,184092.1638,675213.4927
0.171428571,2016,191964.8863,705012.6646
0.282660333,2016,179547.8525,657938.5887
0.22556391,2016,249488.8046,743591.7782
0.176870748,2016,210144.2812,745681.4784
0.252941176,2016,192723.2892,676090.6946
0.454545455,2016,189790.68,650979.2926
0.302040816,2016,159183.2739,618811.6413
0.188679245,2016,180734.4016,647841.026
0.086330935,2016,227728.0189,734143.2878
0.331764706,2016,186926.721,690287.2458
0.136690647,2016,228479.8393,752272.2282
0.291925466,2016,208329.246,758645.1294
0.206349206,2016,227459.6876,724073.5691
0.175257732,2016,197819.0115,708950.571
0.307216495,2016,189330.9033,666948.3729
0.144736842,2016,247792.468,764037.3763
0.58,2016,208058.4158,749680.3738
0.228021978,2016,180285.3817,652959.1938
0.213636364,2016,182861.8575,644475.9211
0.376470588,2016,188065.9515,648252.092
0.311188811,2016,183799.2091,663693.3378
0.287037037,2016,187849.7638,677143.1302
0.185185185,2016,216417.3184,745668.617
0.26,2016,218174.2477,751017.3587
0.133633634,2016,179975.3102,573353.3219
0.227272727,2016,209576.4694,768554.9245
0.1,2016,247138.8652,711634.0844
0.230769231,2016,196428.7174,719347.2143
0.4375,2016,189533.9203,659908.3691
0.363636364,2016,209407.525,749073.2659
0.138211382,2016,207045.023,750441.7036
0.216666667,2016,189170.0528,672983.6101
0.2,2016,195299.4524,713965.2371
0.75,2017,251056.6139,763501.3077
1,2017,185249.3083,639415.0948
0.291666667,2017,163796.0529,579871.3594
0,2017,194965.9749,733200.043
0.226912929,2017,167582.8805,635675.818
0.125,2017,192480.4567,684407.1162
0.115384615,2017,173197.8992,633415.377
0.333333333,2017,193789.3813,691409.4079
0.090909091,2017,189481.6015,686635.7491
0.461538462,2017,192057.2281,687138.921
0.4,2017,188390.2327,663143.6488
0.243243243,2017,210054.2295,729138.0086
0.482758621,2017,160457.8459,592170.0098
0.111111111,2017,183287.8371,677054.8301
0,2017,188437.1736,687179.7648
0.2,2017,183680.172,656296.0917
0.318181818,2017,183172.234,641066.4667
0,2017,210534.3263,634813.9596
0.066666667,2017,216186.6566,762891.9453
0.052631579,2017,230532.1016,731813.4439
0,2017,238961.93,754631.5461
1,2017,234847.6576,745917.4556
0.043478261,2017,217247.3271,760702.7561
0.375,2017,235172.6575,733041.7111
0,2017,234775.6209,751882.9747
0.029411765,2017,205114.7589,733223.1475
0.227272727,2017,226046.4249,732145.6787
0.031746032,2017,219146.3886,762117.0998
0,2017,219710.219,753010.6368
0.030769231,2017,215528.6721,762047.8286
0.041666667,2017,232340.1829,739237.707
0.05,2017,224991.2982,745985.5534
0.142857143,2017,224843.8341,735939.3819
0.086956522,2017,224263.7874,758418.507
0.052631579,2017,230244.8714,760042.0006
0,2017,218209.5981,747702.9541
0.125,2017,238039.1012,748962.1562
0.125,2017,231930.187,750705.8176
0.5,2017,195940.4572,722648.1341
0.111111111,2017,222939.5286,754909.8695
0.636363636,2017,191932.2477,715881.5537
0.066666667,2017,229724.1431,736118.36
0,2017,234657.9896,760394.3696
0.24,2017,181867.5257,659050.8326
0,2017,195924.5816,673075.2219
0.142857143,2017,197396.0549,670882.8685
0.25,2017,197056.5835,669377.863
0.307692308,2017,209237.5569,711628.0992
0.074074074,2017,198261.0333,688411.176
0,2017,204928.3823,712312.9808
0,2017,185279.8773,574781.8654
0.423076923,2017,186075.0373,664914.1637
0,2017,195276.407,663147.693
0.3125,2017,223062.4398,731638.8091
0.5,2017,255953.3204,763666.7383
0.333333333,2017,221258.3241,735858.6397
0.476190476,2017,213484.9019,633641.3781
0.393939394,2017,192736.1735,712855.8218
0.307692308,2017,161853.6833,603953.7757
0.75,2017,175960.9805,626640.5975
0,2017,186825.9903,573009.0864
0.140495868,2017,230795.1149,734451.6386
0.344827586,2017,226247.7155,768737.2069
1,2017,177411.3946,633029.8046
0.196428571,2017,227276.1034,757321.7084
0.333333333,2017,176773.2174,588617.2577
0,2017,192079.4112,711223.4433
0.057471264,2017,200207.991,645701.6199
0.75,2017,184634.6097,567181.8731
0.0625,2017,203677.2981,696698.8723
0,2017,213374.6999,759652.9886
0,2017,228628.6452,763251.881
0.571428571,2017,194983.8805,656155.4612
0.611111111,2017,196084.9638,661964.4267
0.222222222,2017,209002.2049,708738.6726
0.166666667,2017,251316.8213,765400.7463
0.210526316,2017,197358.8695,741270.2953
0.3,2017,202602.1187,553029.9717
0.25,2017,212129.6086,735221.4453
0.342857143,2017,186588.3236,659471.3286
0.157142857,2017,204344.9586,741703.4878
0.125,2017,184930.6173,649631.406
0.315789474,2017,179217.7094,635457.1174
0.714285714,2017,220151.0134,573794.5091
0.310344828,2017,193982.2397,384601.1613
0.343283582,2017,199782.6636,624450.9704
0.302631579,2017,186798.4471,662934.9997
0.324324324,2017,177362.0581,613281.6054
0.409090909,2017,196550.4375,666814.9584
0.369565217,2017,184507.9311,671981.2669
0.186046512,2017,175078.9669,643145.1924
0.171428571,2017,214214.9183,714102.0366
0.048780488,2017,196099.0598,682303.3879
0.13559322,2017,200706.3096,685368.4038
0.25,2017,253643.3399,790131.3797
0.239057239,2017,220183.7413,632033.9331
0.37037037,2017,216862.7944,668104.2558
0.277777778,2017,229773.99,632377.0976
1,2017,209242.4882,675419.0131
0,2017,215340.4011,641077.3407
0,2017,201590.9217,675174.4031
0.28,2017,210802.9693,622871.3749
0.583333333,2017,204437.4911,648815.6846
0.236409608,2017,198947.2387,744928.038
1,2017,265389.4708,766057.7314
0.2,2017,272000.9949,796891.5243
0.22678762,2017,180489.6796,665757.436
0.023809524,2017,204103.4231,702912.7022
0.467532468,2017,184664.9222,666370.5283
0.3003003,2017,176423.4831,657968.8081
0.397058824,2017,182247.9274,664184.7933
0.262195122,2017,184092.1638,675213.4927
0.170886076,2017,191964.8863,705012.6646
0.244493392,2017,179547.8525,657938.5887
0.14953271,2017,249488.8046,743591.7782
0.166666667,2017,210144.2812,745681.4784
0.351724138,2017,192723.2892,676090.6946
0.346153846,2017,189790.68,650979.2926
0.184931507,2017,159183.2739,618811.6413
0.189473684,2017,180734.4016,647841.026
0.094488189,2017,227728.0189,734143.2878
0.338666667,2017,186926.721,690287.2458
0.045454545,2017,228479.8393,752272.2282
0.286549708,2017,208329.246,758645.1294
0.248275862,2017,227459.6876,724073.5691
0.118181818,2017,197819.0115,708950.571
0.274336283,2017,189330.9033,666948.3729
0.146341463,2017,247792.468,764037.3763
0.604166667,2017,208058.4158,749680.3738
0.250712251,2017,180285.3817,652959.1938
0.271028037,2017,182861.8575,644475.9211
0.256097561,2017,188065.9515,648252.092
0.284916201,2017,183799.2091,663693.3378
0.189655172,2017,187849.7638,677143.1302
0.076923077,2017,216417.3184,745668.617
0.15,2017,218174.2477,751017.3587
0.130350195,2017,179975.3102,573353.3219
0.291044776,2017,209576.4694,768554.9245
0.058823529,2017,247138.8652,711634.0844
0.375,2017,196428.7174,719347.2143
0.25,2017,189533.9203,659908.3691
0.422222222,2017,209407.525,749073.2659
0.168316832,2017,207045.023,750441.7036
0.283333333,2017,189170.0528,672983.6101
0.333333333,2017,195299.4524,713965.2371
